,msno,is_churn,city,age,gender,registered_via,registration_init_time,gender_nan,gender_female,gender_male,total_days_since_joined,cost_per_month,on_auto_renew,payment_method_latest,churn_returned_in_past,churn_returned_num_times,churned_full_in_past,churned_full_num_times,churned_any_in_past,churned_any_num_times,total_mins_last_month,total_mins_last_6_months,num_unique_last_month,num_unique_last_6_months,num_songs_started_last_month,num_songs_started_last_6_months,num_songs_listened_last_month,num_songs_listened_last_6_months,num_songs_finished_last_month,num_songs_finished_last_6_months,songs_affinity_nps_last_month,songs_affinity_nps_last_6_months,songs_percent_loved_last_month,songs_percent_loved_last_6_months,songs_percent_disliked_last_month,songs_percent_disliked_last_6_months,active_days_L30_last_month,active_days_L30_last_6_months_avg,is_MAU_last_month,is_WAU_last_month,is_WAU_last_6_months,is_DAU_last_month,is_DAU_last_6_months,avg_min_per_song,last_6_months_avg_monthly_mins,last_month_vs_6_month_avg
2060,/W/NbPYUCjTRBJSSKqButKchVquXQ8Tu1eo9AgCzWNw=,1,21.0,20.0,male,4.0,2015-12-02,0,0,1,427.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,1409.7629833333333,2533.5057000000006,294.0,532.0,434.0,720.0,340.0,599.0,309.0,558.0,0.5414746543778802,0.6416666666666667,0.7580645161290323,0.8097222222222222,0.18433179723502305,0.1375,12.0,4.166666666666667,True,True,False,False,False,3.2483018049155143,422.2509500000001,3.338685166565837
2061,nBFJmXTv0ecKGLJ7V9sx11iC9kGnzq/z4Dv1ZvVOWjM=,0,1.0,,,7.0,2015-01-21,1,0,0,742.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,1536.3981166666667,11729.736233333335,331.0,2682.0,484.0,3686.0,392.0,3089.0,365.0,2924.0,0.5950413223140496,0.6505697232772654,0.7851239669421488,0.8125339120998373,0.15495867768595042,0.12506782419967444,24.0,26.166666666666668,True,True,True,True,False,3.1743762741046835,1954.9560388888892,0.7858990617200209
2062,+tsg/xqSc9qAN4boba9vE3f0i572u3H65GbcGrMtgr8=,0,1.0,,,7.0,2014-05-28,1,0,0,980.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,3007.8954666666664,19041.998133333334,473.0,3234.0,778.0,4873.0,705.0,4527.0,681.0,4415.0,0.7982005141388174,0.8477324030371435,0.8920308483290489,0.9187358916478555,0.05912596401028278,0.04678842602093167,27.0,27.0,True,True,True,True,False,3.866189545844044,3173.6663555555556,0.9477667560741839
2063,OSrHeI4isBEvNKYn1c1tzu/qyPv0qsUw3agWcvN2gKs=,0,4.0,40.0,female,7.0,2012-03-08,0,1,0,1791.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,6707.121799999999,50287.77946666667,1653.0,11900.0,1790.0,13926.0,1680.0,12145.0,1652.0,11771.0,0.8698324022346369,0.7300732442912538,0.9312849162011173,0.8579635214706305,0.045251396648044694,0.1010340370529944,26.0,29.833333333333332,True,True,True,True,False,3.746995418994413,8381.296577777777,0.8002487130431948
2064,GZvHEytyVkLLQhskd+VVlr+9osnGQeorlkl4fxyoelY=,0,14.0,62.0,female,9.0,2008-09-19,0,1,0,3057.0,149.0,1.0,37.0,False,0.0,False,0.0,False,0.0,3432.2493,18707.981416666666,564.0,3483.0,1045.0,5963.0,823.0,4612.0,752.0,4034.0,0.5444976076555024,0.4979037397283247,0.7569377990430622,0.7244675498909945,0.18086124401913875,0.1759181619989938,27.0,28.333333333333332,True,True,True,True,False,3.284449090909091,3117.9969027777774,1.1007866290509332
2065,/RNRy/XgxPfJmRGyBHFNdjbxbbZGDTQLJ4D8PdqwkF4=,1,1.0,,,7.0,2016-02-20,1,0,0,347.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,289.88046666666673,2292.955533333333,95.0,729.0,103.0,900.0,62.0,517.0,50.0,418.0,0.14563106796116504,0.09111111111111111,0.5436893203883495,0.5166666666666667,0.2524271844660194,0.30444444444444446,13.0,13.166666666666666,True,True,False,False,False,2.814373462783172,382.1592555555555,0.7585331571919133
2066,v5mo3C7qk3PzJ1ws06gLw12g5xluAU0L+QoVZxF03sI=,0,1.0,,,7.0,2016-09-24,1,0,0,130.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,3662.4031166666673,15609.87385,877.0,3410.0,1342.0,5559.0,907.0,3618.0,854.0,3399.0,0.3360655737704918,0.28710199676200754,0.6602086438152012,0.6362655153804642,0.293591654247392,0.3252383522216226,22.0,17.5,True,True,,True,,2.729063425235967,2601.6456416666665,1.4077255787688512
2067,Ek/gOkH0SYD2/7KB2VK4N1s9mFqLTvvW4Eg6HSetbAs=,1,1.0,,,3.0,2014-02-06,1,0,0,1091.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,4170.14055,4170.14055,686.0,686.0,1283.0,1283.0,1139.0,1139.0,1079.0,1079.0,0.7513639906469213,0.7513639906469213,0.8636009353078722,0.8636009353078722,0.08651597817614964,0.08651597817614964,25.0,4.166666666666667,True,True,False,True,False,3.2503044037412314,695.023425,6.0
2068,o4lZENQFLPOAaMgHhKxnIeKOoSJzycqSq2Zqm02MDTM=,0,1.0,,female,7.0,2016-02-18,0,1,0,349.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,6554.044916666667,45095.73251666666,1949.0,13681.0,2039.0,14663.0,1565.0,10741.0,1466.0,9883.0,0.5095635115252575,0.43469958398690584,0.7420304070622854,0.7021755438859715,0.2108876900441393,0.2288754006683489,28.0,25.666666666666668,True,True,False,True,False,3.2143427742357367,7515.955419444444,0.8720175348180979
2069,vTDqrE22Z58xfZj0aiPeNyk/psjP9PVVMUtMYVUkRs0=,0,1.0,,,7.0,2015-10-26,1,0,0,464.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,260.79423333333335,934.6749833333334,129.0,333.0,149.0,385.0,65.0,225.0,46.0,184.0,-0.19463087248322147,0.11688311688311688,0.3691275167785235,0.5324675324675324,0.44966442953020136,0.33766233766233766,10.0,5.166666666666667,True,True,False,False,False,1.7502968680089486,155.77916388888892,1.6741278282848373
2070,sCLXTxdQEaEeLhiI1GswWHuTxZy4eoRtsQeumOmAHs4=,0,22.0,24.0,female,4.0,2016-06-12,0,1,0,234.0,180.0,0.0,36.0,False,0.0,False,0.0,False,0.0,6957.885316666667,12862.355766666666,1607.0,3318.0,1714.0,3523.0,1644.0,2995.0,1627.0,2929.0,0.911901983663944,0.6889015043996594,0.9527421236872812,0.8387737723531081,0.03208868144690782,0.12404200965086574,23.0,11.333333333333334,True,True,False,True,False,4.059443008556982,2143.725961111111,3.245697184662697
2071,pw/mqPKeayBxzObZyi1zu3PcEWD5aaoi2lcH2FgsNug=,1,13.0,19.0,male,9.0,2014-10-28,0,0,1,827.0,119.25,0.0,38.0,False,0.0,False,0.0,False,0.0,3959.8075833333332,22324.4939,1360.0,8536.0,1524.0,9601.0,899.0,5206.0,779.0,4425.0,0.1377952755905512,0.03926674304759921,0.5479002624671916,0.497031559212582,0.2841207349081365,0.34048536610769714,30.0,29.666666666666668,True,True,True,True,False,2.5982989391951006,3720.7489833333334,1.0642501284206043
2072,7iq8D50tNjZawgJfbqJ3Q5iux4twsBmUsFx27Qttz3I=,0,1.0,,,7.0,2016-10-17,1,0,0,107.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,909.2050333333333,4229.714300000001,236.0,1023.0,273.0,1127.0,218.0,996.0,198.0,919.0,0.5787545787545788,0.7400177462289264,0.7802197802197802,0.8562555456965395,0.15018315018315018,0.0834072759538598,11.0,7.833333333333333,True,True,,False,,3.3304213675213674,704.9523833333334,1.289739640334573
2073,4rrA3SC8JhU6iW3bMzZOYIk/2wOF31pq+mT/n+w3yRw=,0,1.0,,,7.0,2015-10-19,1,0,0,471.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,1884.8988,4041.726616666667,494.0,930.0,554.0,1171.0,441.0,938.0,410.0,845.0,0.5649819494584838,0.5593509820666097,0.7689530685920578,0.7583262169086251,0.17328519855595667,0.14859094790777114,30.0,11.333333333333334,True,True,False,True,False,3.40234440433213,673.6211027777778,2.7981587753521033
2074,8Y6yX9eUQTbxbZHQaWz4fKjIaMDUBaNXJAQhzrbCbqQ=,0,10.0,26.0,male,7.0,2011-12-08,0,0,1,1882.0,130.82926829268294,0.0,32.0,False,0.0,False,0.0,False,0.0,2392.13705,16368.384300000002,574.0,3857.0,670.0,4746.0,599.0,4142.0,562.0,3908.0,0.7656716417910447,0.7233459755583649,0.8716417910447761,0.8506110408765276,0.07761194029850746,0.09839865149599662,20.0,23.5,True,True,False,False,False,3.570353805970149,2728.0640500000004,0.8768624952189079
2075,dkugkSLzQrYDwRmLl8tN4r0UTdWRSHVLSz/Igtm2b2M=,0,5.0,23.0,male,9.0,2009-07-10,0,0,1,2763.0,149.0,1.0,39.0,False,0.0,False,0.0,False,0.0,3114.8435833333333,18062.598916666662,688.0,4470.0,1054.0,6232.0,727.0,4235.0,647.0,3861.0,0.3387096774193548,0.3267008985879333,0.6489563567362429,0.6471437740693197,0.2125237191650854,0.251604621309371,26.0,26.0,True,True,True,True,False,2.9552595667299175,3010.433152777777,1.0346828596606488
2076,L50vjnnvmv3Rwx+cwJC3QSfohVa5JVTAtuFWp4lOIOI=,0,4.0,40.0,male,9.0,2008-02-11,0,0,1,3278.0,149.0,1.0,40.0,False,0.0,False,0.0,False,0.0,6699.841666666668,50166.84753333333,1475.0,9897.0,1959.0,12675.0,1633.0,11829.0,1553.0,11532.0,0.6436957631444614,0.8538856015779093,0.8101071975497703,0.9206311637080867,0.1225114854517611,0.04678500986193294,29.0,26.333333333333332,True,True,True,True,False,3.4200314786455683,8361.141255555556,0.801307077812489
2077,XQO3qjh7HKU5qAe4KUqBqCrHtai0J0wu3DvLTCKopm4=,0,1.0,,,7.0,2016-12-18,1,0,0,45.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,189.83098333333334,328.6100833333333,36.0,42.0,76.0,110.0,48.0,80.0,43.0,75.0,0.23684210526315788,0.43636363636363634,0.6052631578947368,0.7090909090909091,0.35526315789473684,0.2545454545454545,5.0,1.3333333333333333,True,True,,False,,2.497776096491228,54.76834722222222,3.4660710604082197
2078,/6tH7FRjH4+Ny/zSc4Hz7d6hV1Ot2QAwHRFyah29YXg=,0,1.0,,,3.0,2012-09-09,1,0,0,1606.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,7249.647333333333,15670.391,1176.0,2812.0,2190.0,4892.0,1714.0,3687.0,1553.0,3273.0,0.5319634703196348,0.4717906786590352,0.7493150684931507,0.7181112019623875,0.15114155251141553,0.17538838920686836,30.0,9.666666666666666,True,True,False,True,False,3.3103412480974126,2611.7318333333333,2.7758008080334435
2079,u+v2Lr4Qqqp8qtHIP/Cq27Onagrq0xYKgNAXu/90YfY=,1,4.0,20.0,male,4.0,2016-08-27,0,0,1,158.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,808.2291999999999,11654.190149999999,188.0,1856.0,296.0,3481.0,188.0,2693.0,169.0,2508.0,0.24324324324324326,0.517954610744039,0.6081081081081081,0.7443263430048837,0.3277027027027027,0.18701522550991095,5.0,9.833333333333334,True,True,,False,,2.7305040540540535,1942.3650249999998,0.41610572142586844
2080,TFc7DCnglLsEW29w8Lpo7FCZBiJRJRhxHypprwU0CpA=,0,13.0,31.0,female,3.0,2013-08-23,0,1,0,1258.0,149.0,1.0,37.0,False,0.0,False,0.0,False,0.0,264.61150000000004,2004.7754166666666,74.0,613.0,78.0,643.0,63.0,456.0,60.0,382.0,0.5769230769230769,0.36236391912908245,0.7692307692307693,0.6531881804043546,0.10256410256410256,0.14618973561430793,7.0,4.833333333333333,True,True,False,False,False,3.3924551282051287,334.1292361111111,0.7919435697390046
2081,XRxkITKVQyh4OgiPo2Z+/kTiSnZaOeBAGXArqPEF9YU=,0,10.0,42.0,male,7.0,2011-01-21,0,0,1,2203.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,1108.4429833333334,6340.057916666668,247.0,1050.0,326.0,1747.0,270.0,1522.0,246.0,1458.0,0.6226993865030674,0.7258156840297653,0.7944785276073619,0.8546078992558672,0.1411042944785276,0.09788208357183743,14.0,11.166666666666666,True,True,False,False,False,3.4001318507157463,1056.6763194444445,1.0489900861184298
2082,EbPt5qqfBSCDp2KWNvUNbr3kqgdPo2VFfmeGjM9xo5E=,0,1.0,,,7.0,2015-09-25,1,0,0,495.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,605.4705166666666,3981.1473333333333,132.0,835.0,190.0,1126.0,159.0,961.0,137.0,848.0,0.6052631578947368,0.6571936056838366,0.7684210526315789,0.8037300177619894,0.11578947368421053,0.09769094138543517,20.0,20.666666666666668,True,True,False,False,False,3.1866869298245613,663.5245555555556,0.9125065705514372
2083,6Wygrs2EIFddAiiga5zhX5JM9YYb3pLd5s9Er45Xn94=,0,1.0,,,7.0,2011-07-20,1,0,0,2023.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,79.37176666666666,4625.063916666666,16.0,645.0,19.0,1155.0,17.0,1034.0,17.0,1018.0,0.7894736842105263,0.7861471861471861,0.8947368421052632,0.8909090909090909,0.10526315789473684,0.09696969696969697,1.0,8.833333333333334,True,False,False,False,False,4.177461403508771,770.843986111111,0.10296735538807959
2084,+v+vrrD9l1qBNNba7ABr97A82jYTagecA6pz9AC1QOs=,0,,,,,,1,0,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
2085,X4OnBRL1k05IQgy4Af1cATN0OGn+BFMvISduXC5dgps=,0,1.0,,,7.0,2016-03-23,1,0,0,315.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,3707.0215333333335,21844.055050000003,875.0,4998.0,1186.0,6205.0,949.0,5490.0,872.0,5208.0,0.5649241146711635,0.7471394037066882,0.7647554806070826,0.8623690572119259,0.1627318718381113,0.08992747784045126,30.0,28.0,True,True,True,True,False,3.1256505340078697,3640.675841666667,1.0182234548067575
2086,GSbDExd+al0EplB/aztXkPKEtTpkqx4fnAKpVRLz1o8=,0,,,,,,1,0,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
2087,cMBRd/VCiZGN6lkgWTSz/cB0acNbrRd9zK48mwt/dWM=,0,1.0,,,7.0,2016-08-13,1,0,0,172.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,5160.890133333334,25452.04218333333,1047.0,5649.0,1351.0,6790.0,1242.0,6074.0,1198.0,5812.0,0.8253145817912657,0.7730486008836525,0.9059955588452998,0.8784977908689249,0.05847520355292376,0.08247422680412371,22.0,23.5,True,True,,True,,3.82005191216383,4242.0070305555555,1.2166151767686808
2088,ScTnaZMRsA1C/CpCwyXHiZd6VbobfN7jubJ9Fsd2Jxg=,0,,,,,,1,0,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
2089,FQ5BSBhbGz1AzRdQN/s5cofT8lCycuSsNY4QRDJN7Ac=,0,14.0,,female,7.0,2013-05-29,0,1,0,1344.0,149.0,1.0,40.0,True,1.0,False,0.0,True,1.0,2748.7094666666667,20794.427433333327,612.0,5621.0,1185.0,9366.0,704.0,5042.0,506.0,3618.0,0.11983122362869199,0.016228913089899637,0.5257383966244725,0.47789878283151827,0.3510548523206751,0.40508221225710017,27.0,26.166666666666668,True,True,True,True,False,2.3195860478199717,3465.7379055555543,0.7931094449642323
2090,SdXw51uLBETmqUxLcBnyxg6+uZGKsg0VPY/oLLji8mo=,0,1.0,,,7.0,2016-01-15,1,0,0,383.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,359.9577,7426.174766666667,93.0,1579.0,98.0,1972.0,88.0,1770.0,87.0,1706.0,0.7857142857142857,0.7829614604462475,0.8877551020408163,0.8853955375253549,0.08163265306122448,0.07809330628803246,7.0,12.833333333333334,True,True,False,False,False,3.673037755102041,1237.6957944444446,0.2908288948025161
2091,IMUYngMK4/qLwORYkiPpJCX4U1YHAUbNKQchdBj8Iek=,0,15.0,20.0,female,3.0,2016-04-19,0,1,0,288.0,180.0,1.0,36.0,False,0.0,False,0.0,False,0.0,1994.4098333333334,19038.4423,783.0,6731.0,923.0,7620.0,479.0,4466.0,403.0,3971.0,-0.0065005417118093175,0.13897637795275591,0.4745395449620802,0.5528871391076116,0.39761646803900325,0.34829396325459316,28.0,27.833333333333332,True,True,True,True,False,2.1607907186710005,3173.0737166666663,0.6285419159528615
2092,ews20Wqz2PH4HSgoqW1QPL4RBEnVhebUUAqMAjYD/2w=,0,4.0,27.0,male,9.0,2008-10-05,0,0,1,3041.0,180.0,0.0,36.0,False,0.0,False,0.0,False,0.0,856.7087666666667,5652.455266666667,234.0,2035.0,261.0,2377.0,205.0,1320.0,172.0,1106.0,0.524904214559387,0.0689945309213294,0.7394636015325671,0.513672696676483,0.14559386973180077,0.37021455616323096,10.0,10.833333333333334,True,True,False,False,False,3.2824090676883784,942.0758777777778,0.9093840388817939
2093,uZwGzxMG16j/5o1Q4fYeye2aKneF7t7BUr2B+n8phSI=,1,6.0,25.0,female,9.0,2016-08-22,0,1,0,163.0,89.33333333333333,0.0,32.0,False,0.0,False,0.0,False,0.0,2644.3692833333344,12944.449933333333,663.0,2872.0,822.0,3715.0,619.0,2955.0,548.0,2667.0,0.4720194647201946,0.5547779273216689,0.718978102189781,0.7593539703903096,0.1922141119221411,0.15370121130551817,30.0,22.666666666666668,True,True,,True,,3.216994261962694,2157.408322222222,1.2257157145892168
2094,tcW1igsY7DTc8QA0X7t7Ez58uKDax6Dhov4NWdjAHTE=,0,,,,,,1,0,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
2095,cCwcLo4Xho/qKoPJxnZInnTh/+/Sknqke2H2WBglSW4=,0,13.0,30.0,female,7.0,2013-12-22,0,1,0,1137.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,2959.454416666667,17450.38255,552.0,3463.0,779.0,4845.0,721.0,4099.0,700.0,3913.0,0.8382541720154044,0.6687306501547987,0.9127086007702182,0.822703818369453,0.057766367137355584,0.12136222910216718,25.0,26.166666666666668,True,True,True,True,False,3.7990428968763377,2908.3970916666663,1.0175551423656328
2096,FVjI9GNNkptPSM9wNtq7bqO1yak/Z+48GBSXbMksqXM=,0,1.0,,,7.0,2013-05-03,1,0,0,1370.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,1182.3088666666667,12092.658983333331,379.0,3520.0,430.0,4131.0,315.0,3141.0,285.0,2899.0,0.43023255813953487,0.4923747276688453,0.6976744186046512,0.7320261437908496,0.20232558139534884,0.1803437424352457,26.0,28.833333333333332,True,True,True,True,False,2.7495555038759694,2015.4431638888884,0.586624762161662
2097,R8ycBdKvXXZpzxAiPPSkp3Iq1ebcFY68O7oh7DVeKzw=,0,22.0,52.0,male,9.0,2005-06-13,0,0,1,4251.0,149.0,1.0,19.0,False,0.0,False,0.0,False,0.0,6491.5193,20991.762866666668,1187.0,4069.0,1929.0,6451.0,1675.0,5331.0,1604.0,5098.0,0.7169517884914464,0.6347853046039373,0.8486262312078797,0.8084017981708262,0.10368066355624676,0.14679894589986048,28.0,18.5,True,True,False,True,False,3.3652251425609125,3498.6271444444446,1.8554475890087463
2098,mUZkkEShvvHAHO+c1MqJgf4zpiZ7MtieHqigP0bQJm4=,0,1.0,,,7.0,2016-05-28,1,0,0,249.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,6107.832966666667,13488.082349999999,1129.0,2812.0,1535.0,3416.0,1388.0,3119.0,1333.0,2976.0,0.7915309446254072,0.8064988290398126,0.8872964169381108,0.8934426229508197,0.07100977198697069,0.06323185011709602,18.0,9.833333333333334,True,True,False,False,False,3.9790442779587405,2248.013725,2.7169909590594994
2099,sjqjhC2jqpKMk/+WprWnzDrWPCGf4b8KEa1TwtXbGkQ=,0,15.0,26.0,female,4.0,2015-11-08,0,1,0,451.0,149.0,1.0,16.0,False,0.0,False,0.0,False,0.0,4288.805683333334,32046.462233333332,1038.0,7274.0,1118.0,8291.0,998.0,7453.0,911.0,6907.0,0.7701252236135957,0.7814497648052104,0.8774597495527728,0.8825232179471716,0.08139534883720931,0.07900132673983838,27.0,28.5,True,True,True,True,False,3.836141040548599,5341.077038888889,0.802985175481674
2100,xZTlrAcSSy++mGVDL8QHaQZ/DtVybhs+xEv3xKxuGCU=,0,1.0,,,7.0,2015-07-26,1,0,0,556.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,738.3779,7980.038249999999,155.0,2120.0,177.0,2267.0,170.0,1859.0,169.0,1770.0,0.9152542372881356,0.6202029113365681,0.9548022598870056,0.8001764446404941,0.03389830508474576,0.15394794883105425,16.0,22.333333333333332,True,True,False,False,False,4.171626553672316,1330.0063749999997,0.5551686923305161
2101,mzLEevbvZIXN/Fb3ASdmbcNT5tXVK77QwFwjDRzrrOw=,0,5.0,,,3.0,2013-02-16,1,0,0,1446.0,149.0,1.0,39.0,False,0.0,False,0.0,False,0.0,421.5832833333334,3577.2137333333326,119.0,615.0,197.0,1252.0,97.0,858.0,79.0,784.0,-0.05583756345177665,0.33706070287539935,0.4517766497461929,0.6517571884984026,0.4467005076142132,0.268370607028754,13.0,13.666666666666666,True,True,False,False,False,2.140016666666667,596.2022888888888,0.7071144998772417
2102,ezB5TLPv7QAy3J6EcUMH6gDiS6Hwya2NWee37g/azBE=,1,1.0,,,4.0,2015-12-15,1,0,0,414.0,0.0,0.0,38.0,False,0.0,False,0.0,False,0.0,109.9535,109.9535,25.0,25.0,45.0,45.0,31.0,31.0,25.0,25.0,0.3111111111111111,0.3111111111111111,0.6222222222222222,0.6222222222222222,0.3111111111111111,0.3111111111111111,3.0,0.5,True,False,False,False,False,2.443411111111111,18.325583333333334,6.0
2103,egevR3rhVvow2Qtxt4OyOsva8bR7tvGRiUf98zG+BCw=,0,1.0,,,7.0,2015-08-11,1,0,0,540.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,44.68568333333334,1285.6978333333332,17.0,171.0,26.0,409.0,11.0,294.0,8.0,257.0,-0.23076923076923078,0.4034229828850856,0.34615384615384615,0.684596577017115,0.5,0.2176039119804401,1.0,5.333333333333333,True,False,False,False,False,1.7186801282051283,214.28297222222218,0.2085358573755083
2104,1nuIdiDZC1dFpXgR7gN37xKlRBFQ9aOK7iVOWU3cTiw=,0,1.0,,,7.0,2013-10-13,1,0,0,1207.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,0.0,451.27905000000004,0.0,127.0,0.0,152.0,0.0,102.0,0.0,75.0,,0.23026315789473684,,0.5592105263157895,,0.19736842105263158,0.0,2.1666666666666665,False,False,False,False,False,,75.213175,0.0
2105,iAL6GtZ6+3KmmBuSGz+uOoId4eRlHvJR1gFUyAAR1W0=,0,14.0,21.0,female,3.0,2013-02-15,0,1,0,1447.0,180.0,0.0,36.0,False,0.0,False,0.0,False,0.0,2688.7929166666668,27293.146633333334,1122.0,9626.0,1297.0,11594.0,644.0,6516.0,590.0,5980.0,-0.03238242097147263,0.09720545109539416,0.4710871241326137,0.5351906158357771,0.4379336931380108,0.3754528204243574,14.0,21.5,True,True,False,False,False,2.0730862888717554,4548.857772222223,0.5910918853268804
2106,FUVcX6lmDYcK0008LXs56QV5RgUYaWHDdfIPlkXR/AE=,0,13.0,33.0,male,9.0,2015-06-28,0,0,1,584.0,149.0,1.0,37.0,False,0.0,False,0.0,False,0.0,368.01773333333335,7587.1723833333335,128.0,1206.0,168.0,2297.0,83.0,1814.0,53.0,1621.0,-0.08928571428571429,0.543317370483239,0.4166666666666667,0.7535916412712234,0.39880952380952384,0.14888985633434915,7.0,17.333333333333332,True,True,False,False,False,2.190581746031746,1264.5287305555555,0.2910315317008647
2107,1sNxTsTyPYEqBwCWiXiLlc/5efON873/GCI6uhjz4+k=,0,15.0,23.0,male,3.0,2013-07-06,0,0,1,1306.0,149.0,1.0,39.0,False,0.0,False,0.0,False,0.0,2885.30865,20751.856733333334,742.0,5154.0,802.0,5841.0,674.0,4753.0,641.0,4423.0,0.6596009975062345,0.600924499229584,0.8192019950124688,0.7871939736346516,0.128428927680798,0.14809108029447013,25.0,27.333333333333332,True,True,True,True,False,3.5976417082294265,3458.642788888889,0.8342314676928299
2108,DguFxGWJDa7mZ0tzifvZTAoQIzv2pw9pKxLFOaw15Pw=,0,12.0,33.0,female,7.0,2012-02-01,0,1,0,1827.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,389.0401833333333,2871.1089166666666,85.0,671.0,92.0,792.0,91.0,694.0,91.0,669.0,0.9782608695652174,0.7361111111111112,0.9891304347826086,0.8598484848484849,0.0,0.09722222222222222,6.0,6.333333333333333,True,True,False,False,False,4.228697644927536,478.51815277777774,0.8130102924517522
2109,q00QaFENa/p4sCrsdqt6bWSZgzSfl9KXTPZJN+2C/rQ=,0,,,,,,1,0,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
2110,HcWIouArBvZIkssLGlJ9P4pn7pYQDuYfetSOEI0AocE=,0,9.0,,,3.0,2013-08-20,1,0,0,1261.0,149.0,1.0,40.0,False,0.0,False,0.0,False,0.0,9680.869783333334,35623.29481666667,1621.0,6286.0,2326.0,9130.0,2277.0,8534.0,2254.0,8318.0,0.9535683576956148,0.8575027382256298,0.9746345657781599,0.9227820372398685,0.012037833190025795,0.0475355969331873,22.0,23.833333333333332,True,True,False,True,False,4.162024842361708,5937.215802777778,1.6305403247771548
2111,MLY+JkCFR8Xu5YGu4mvYt97vm1xNweoI99wgbe9977M=,0,15.0,53.0,female,9.0,2010-12-28,0,1,0,2227.0,149.0,1.0,33.0,False,0.0,False,0.0,False,0.0,153.56103333333337,876.70485,26.0,253.0,57.0,330.0,40.0,206.0,36.0,166.0,0.3508771929824561,0.21515151515151515,0.6491228070175439,0.5909090909090909,0.2807017543859649,0.2909090909090909,5.0,5.166666666666667,True,True,False,False,False,2.69405321637427,146.11747499999998,1.0509422869053369
2112,5rGUGpn69JB6Z2h2n08cWt+aVO5TRiKjOurVKN54ilc=,0,1.0,,,4.0,2016-11-07,1,0,0,86.0,180.0,0.0,36.0,False,0.0,False,0.0,False,0.0,1415.3244666666665,1750.4938666666667,404.0,542.0,536.0,725.0,390.0,460.0,357.0,410.0,0.4253731343283582,0.23448275862068965,0.6977611940298507,0.6,0.22574626865671643,0.296551724137931,16.0,4.333333333333333,True,True,,False,,2.6405307213930342,291.7489777777778,4.851171981636572
2113,uRoRBbuyXAh5dTnYXYNPqgKYKc1WhiHHFTEyMOcTHQ4=,0,22.0,31.0,female,9.0,2006-10-30,0,1,0,3747.0,149.0,1.0,39.0,False,0.0,False,0.0,False,0.0,1213.4085166666666,8115.224266666667,458.0,2600.0,511.0,3209.0,297.0,2125.0,242.0,1805.0,0.10763209393346379,0.2732938610158928,0.5264187866927593,0.6110937986911811,0.3542074363992172,0.2711124961047055,24.0,26.166666666666668,True,True,True,True,False,2.3745763535551205,1352.537377777778,0.8971349232952806
2114,XRzJRm0cGsvKoY51Kvt1wYLdkZGwri+4mJ98Rr9pV4o=,0,4.0,25.0,female,9.0,2005-11-07,0,1,0,4104.0,149.0,1.0,39.0,False,0.0,False,0.0,False,0.0,11923.958,78457.44145,2467.0,17033.0,3162.0,20676.0,3025.0,19399.0,2952.0,18961.0,0.9019607843137255,0.8649158444573418,0.9452877925363694,0.926678274327723,0.031625553447185324,0.042319597601083385,29.0,28.5,True,True,True,True,False,3.7710177103099305,13076.240241666666,0.9118796978052616
